userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
10,1,ForceDirectedAlgorithm, Task1,0.9920731,0.9692041,0.9893008,0.9781969,1.071226,3
10,2,ForceDirectedAlgorithm, Task1,1.023632,1.008834,0.9821588,0.9745406,1.010835,3
10,3,ForceDirectedAlgorithm, Task1,1.076846,1.046807,0.9703925,0.9422426,0.9637119,3
10,4,ForceDirectedAlgorithm, Task1,1.048913,1.033437,0.9551234,0.9270315,1.035496,3
10,5,ForceDirectedAlgorithm, Task1,1.082442,1.073257,0.9543907,0.9136741,0.9762363,3
10,6,ForceDirectedAlgorithm, Task1,1.074192,1.057335,0.9363955,0.8829442,1.049134,3
10,7,ForceDirectedAlgorithm, Task1,1.117325,1.103579,0.9222409,0.8611102,0.995745,3
10,8,ForceDirectedAlgorithm, Task1,1.094188,1.070942,0.9150109,0.856881,1.062978,3
10,9,ForceDirectedAlgorithm, Task1,1.070205,1.049758,0.9019182,0.8374081,1.14071,3
10,10,ForceDirectedAlgorithm, Task1,1.102408,1.087452,0.9025729,0.8290622,1.078505,3
10,11,ForceDirectedAlgorithm, Task1,1.078208,1.06072,0.8942831,0.8129749,1.153814,3
10,12,ForceDirectedAlgorithm, Task1,1.12512,1.095788,0.8846453,0.7936517,1.100794,3
10,13,ForceDirectedAlgorithm, Task1,1.102606,1.070027,0.8726071,0.7772937,1.177466,3
10,14,ForceDirectedAlgorithm, Task1,1.122639,1.118649,0.8708721,0.7617611,1.126079,3
10,15,ForceDirectedAlgorithm, Task1,1.115362,1.088683,0.8567114,0.7411153,1.198127,3
10,16,ForceDirectedAlgorithm, Task1,1.14864,1.127547,0.8502797,0.7366353,1.136899,3
10,17,ForceDirectedAlgorithm, Task1,1.12883,1.099893,0.8421512,0.7176136,1.211512,3
10,18,ForceDirectedAlgorithm, Task1,1.171304,1.140863,0.8283405,0.7053956,1.154097,3
10,19,ForceDirectedAlgorithm, Task1,1.190899,1.191192,0.8236066,0.6898993,1.104402,3
10,20,ForceDirectedAlgorithm, Task1,1.222379,1.230668,0.8199661,0.6815253,1.045462,3

