option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4722356,0.3662925,0.4639956,0.6636268,0.4911035,0.3761594,82.43564
alt2,0.6132876,0.4912284,0.4837888,0.7711398,0.4820194,0.8382618,1.676064
alt2,0.6207142,0.5068548,0.5204414,0.7790752,0.5104988,0.7867008,11.80603
alt2,0.6105676,0.7075085,0.730394,0.7350817,0.4305381,0.4493159,14.2486
alt2,0.6273651,0.5710789,0.5507599,0.7265117,0.4603341,0.8281406,8.507408
alt2,0.4814058,0.3964903,0.5268825,0.6514869,0.4691099,0.3630593,16.16293
alt2,0.6091256,0.5318899,0.5277802,0.7299013,0.4350824,0.8209743,26.35334
alt2,0.6120867,0.7341034,0.7700061,0.6986064,0.3934664,0.4642509,7.651902
alt2,0.4796855,0.4917141,0.4716937,0.6483305,0.410817,0.3758724,10.28836
alt2,0.4635943,0.3920082,0.4870833,0.5985371,0.411254,0.4290887,4.65737
alt2,0.4579713,0.4482156,0.4622615,0.6124324,0.3774235,0.3895237,22.4109
alt2,0.4745262,0.3949394,0.5207278,0.6104561,0.4174077,0.4291,5.519071
alt2,0.4910109,0.4574502,0.5230791,0.6771594,0.3809039,0.4164618,6.241772
alt2,0.6210065,0.600312,0.5764261,0.68777,0.360049,0.880475,10.49014
alt2,0.461177,0.4112143,0.5190482,0.577934,0.3741035,0.4235851,6.05276
alt2,0.4535391,0.4534827,0.4627847,0.5813136,0.3373864,0.4327277,8.306924
alt2,0.4711425,0.4207381,0.5535344,0.5804185,0.3782125,0.4228091,5.197236
alt2,0.6132122,0.5589439,0.5490236,0.6564397,0.3536135,0.94804,9.577506
alt2,0.4724123,0.5263689,0.5024902,0.5869201,0.33819,0.4080923,3.509079
alt2,0.6271045,0.6483834,0.6348341,0.6264738,0.3425818,0.883249,6.608535

