step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6288813,0.5189955,0.6264625,0.7626694,0.5621507,0.6741281,54.02505
1,0.623272,0.5517505,0.6231685,0.828959,0.5319098,0.5805721,7.118956
2,0.5158952,0.4582132,0.5418573,0.8360577,0.4530112,0.2903367,5.85583
3,0.5522898,0.3432297,0.4599705,0.7847019,0.5342515,0.6392954,8.475272
4,0.6493461,0.606926,0.6854852,0.8684331,0.5053142,0.5805722,11.10634
5,0.5392433,0.359574,0.4702962,0.8224104,0.4424421,0.6014936,8.840619
6,0.560767,0.4329178,0.4767382,0.81538,0.4381594,0.6406396,13.229
7,0.6922326,0.662101,0.8088741,0.8481788,0.5427603,0.5992488,8.818639
8,0.6662652,0.7036558,0.7597092,0.9048053,0.4739556,0.4892005,3.109491
9,0.68609,0.6621009,0.7478023,1.02633,0.5053142,0.4889027,4.392082
10,0.6116612,0.5498556,0.6081894,0.9793212,0.4920152,0.4289245,1.71005
11,0.5313361,0.350655,0.4958467,0.9363262,0.4322001,0.4416522,1.878358
12,0.5550085,0.4249509,0.5422788,0.9513062,0.4375188,0.4189877,1.229628
13,0.5661324,0.4741641,0.5389212,1.03495,0.3978399,0.3847868,4.613306
14,0.5873826,0.4917257,0.5389212,1.070638,0.4212423,0.4143859,6.421576
15,0.5855775,0.3746691,0.4269429,1.14575,0.4889609,0.4915646,4.297888
16,0.699306,0.6873195,0.6842132,1.205318,0.5193494,0.4003297,2.616989
17,0.7874745,0.9659239,0.8541755,1.267323,0.4362329,0.4137172,4.310036
18,0.6450593,0.5444106,0.751599,1.11779,0.492682,0.318815,6.641969
19,0.7467057,0.8828006,0.7305387,1.238945,0.466319,0.414925,3.532112

