UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.09049,1.151176,1.093803,1.032297,0.6322343,0
0,0,ConeBurst,Task,1.082668,1.2531,1.111588,1.047661,0.5049839,0
0,0,ConeBurst,Task,1.116085,1.31536,1.033341,1.008452,0.526761,0
0,0,ConeBurst,Task,1.159266,1.325056,1.002442,0.9745659,0.53867,0
0,0,ConeBurst,Task,1.152815,1.370155,1.006582,0.9780359,0.4924125,0
0,0,ConeBurst,Task,1.172596,1.380353,0.9859708,0.9678285,0.4932514,0
0,0,ConeBurst,Task,1.183064,1.39261,0.9769761,0.950718,0.4966322,0
0,0,ConeBurst,Task,1.186486,1.400386,0.9953328,0.9466627,0.4711325,0
0,0,ConeBurst,Task,1.184586,1.415915,0.9986883,0.9457537,0.4550569,0
0,0,ConeBurst,Task,1.182475,1.426596,0.9991886,0.9461007,0.4456405,0
0,0,ConeBurst,Task,1.187701,1.439058,0.9946438,0.9382729,0.4403242,0
0,0,ConeBurst,Task,1.19173,1.445882,0.9929041,0.9331682,0.4363158,0
0,0,ConeBurst,Task,1.195401,1.441841,0.9934448,0.9327916,0.4365219,0
0,0,ConeBurst,Task,1.199667,1.439708,0.9916927,0.9314438,0.4374887,0
0,0,ConeBurst,Task,1.202875,1.438104,0.9903765,0.9304303,0.4382143,0
0,0,ConeBurst,Task,1.205116,1.44025,0.989085,0.9284898,0.4370599,0
0,0,ConeBurst,Task,1.206563,1.441465,0.9881279,0.9273211,0.436522,0
0,0,ConeBurst,Task,1.206058,1.442811,0.9876326,0.9272369,0.4362621,0
0,0,ConeBurst,Task,1.206494,1.443464,0.9875858,0.9265476,0.4359094,0
0,0,ConeBurst,Task,1.206514,1.444334,0.9874567,0.9261141,0.4355814,0

