edge crossing weight,node overlap weight,edge crossing angle weight,angular resolution weight,edge length weight
0.5300056,0.5300056,0.5565059,0.5300056,0.5035053
0.5191642,0.5191642,0.5451224,0.493206,0.4672478
0.6591678,0.6591678,0.6591678,0.5963899,0.5963899
0.7044755,0.7044755,0.7044755,0.6084107,0.6084107
0.568068,0.568068,0.568068,0.4647829,0.4647829
0.7354664,0.7354664,0.7354664,0.6075592,0.5755824
0.735044,0.735044,0.735044,0.6125368,0.5512831
0.6368845,0.6368845,0.6634213,0.5042002,0.4511265
0.6460775,0.6460775,0.6999173,0.5114781,0.4307184
0.6273391,0.6273391,0.6796173,0.4705043,0.3920869
0.769724,0.769724,0.8313019,0.5234124,0.4310455
0.7964135,0.7964135,0.8576761,0.4901007,0.3982068
0.7832985,0.7542874,0.8413205,0.493188,0.3771437
0.8908046,0.8271757,0.9544334,0.5726603,0.4454024
0.9232259,0.8277199,0.9868966,0.6048723,0.4775307
0.9625288,0.866276,1.026697,0.6096018,0.4491802
0.9423354,0.8511418,0.9727333,0.5471627,0.4255709
0.8919891,0.8344414,0.8919891,0.5179293,0.37406
1.00905,0.9459843,1.00905,0.5360579,0.4099266
0.9680036,0.9377535,0.9680036,0.4840019,0.3630014

