step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6447642,0.6865816,0.6064234,0.7333828,0.4714337,0.7259995,0.7626281
1,0.6539784,0.773612,0.582988,0.6807469,0.413203,0.8193421,0.763454
2,0.4754153,0.4470229,0.3353899,0.6381465,0.6839654,0.2725515,1.145402
3,0.6724129,0.9719093,0.7148208,0.6019188,0.6635889,0.4098266,1.51653
4,0.4723744,0.3613464,0.3474431,0.6487643,0.7147286,0.2895895,0.8426414
5,0.4759879,0.4313229,0.3008356,0.6556554,0.6867979,0.3053279,0.4046592
6,0.480898,0.3770571,0.3559136,0.6469542,0.6806321,0.343933,0.7918265
7,0.6880522,0.9803253,0.7674655,0.6539236,0.5779225,0.4606242,0.7750599
8,0.4620077,0.3877538,0.3950926,0.7217829,0.5076256,0.2977838,0.6902462
9,0.6778473,0.9153642,0.7914007,0.7409538,0.4259899,0.5155279,1.667593
10,0.7077535,0.9803254,0.7347696,0.7821666,0.5133396,0.5281661,1.83741
11,0.6602594,0.963757,0.8331615,0.7265719,0.3835093,0.3942975,2.409222
12,0.4840973,0.4876614,0.3963698,0.7445042,0.4103792,0.3815721,0.5730959
13,0.4602853,0.3877539,0.4108965,0.7939613,0.3489925,0.3598223,0.8085233
14,0.7079983,0.9803248,0.7641603,0.8194129,0.3666712,0.6094222,1.836677
15,0.512542,0.4876614,0.4304958,0.7787451,0.3899291,0.4758786,0.9617379
16,0.4755346,0.4492947,0.3509748,0.8013566,0.3253253,0.4507217,0.6059853
17,0.4892806,0.5282999,0.442105,0.7799569,0.2735861,0.4224548,0.9116955
18,0.7173734,1.029784,0.9496808,0.7409537,0.2271946,0.6392538,1.129719
19,0.5129606,0.5486189,0.4783286,0.7433475,0.3032781,0.4912295,1.179232

